Mean,High,Low,Open,Ma,Rsi,CCI,adx,Macd,atr,Chaiken,HighLow,Aligator,AC,AD,Close,Date,Dt,Mom-BollObv,Adx-Boll
4951,5027,4875,0.87958,0.88192,39.84938,-241.99235,18.195,4.00E-05,0.001,1108691,-12861.07929,0.88192,-0.00097,-1201518.499,0.87958,2018.02.27 19:00:00,1,1,1
4916,4958,4874,0.87875,0.88163,36.85302,-244.36016,19.07514,-0.00022,0.00102,1086069,-21382.47853,0.88163,-0.00139,-1223601.88,0.87875,2018.02.27 20:00:00,1,1,1
4901.5,4937,4866,0.87932,0.88142,40.10075,-170.17094,20.04715,-0.00037,0.00103,1105647,-24030.56381,0.88142,-0.00164,-1206781.345,0.87932,2018.02.27 21:00:00,1,1,1
4934,4965,4903,0.87946,0.88124,40.88485,-135.20156,19.70861,-0.00047,0.00105,1127075,-23970.31442,0.88124,-0.00155,-1198486.635,0.87946,2018.02.27 22:00:00,1,1,1
4935.5,4961,4910,0.87947,0.88108,40.68513,-116.2905,19.40084,-0.00055,0.00102,1114721,-22960.54366,0.88108,-0.00122,-1195822.047,0.87941,2018.02.27 23:00:00,1,1,1
4941.5,4966,4917,0.87951,0.88094,41.28742,-96.9906,18.82977,-0.00059,0.00102,1120043,-21421.92786,0.88094,-0.0007,-1193758.415,0.87951,2018.02.28 00:00:00,1,1,1
4946,4971,4921,0.87926,0.88078,40.2155,-94.28426,18.01408,-0.00064,0.00103,1107623,-21466.73691,0.88078,-0.00029,-1203694.415,0.87926,2018.02.28 01:00:00,1,1,1
4943,4983,4903,0.87967,0.88068,42.95255,-67.84938,17.81845,-0.00064,0.00104,1125419,-19098.36042,0.88068,1.00E-05,-1191682.115,0.8797,2018.02.28 02:00:00,1,1,1
4949,4988,4910,0.87922,0.88055,40.8123,-78.34935,17.4252,-0.00067,0.00106,1104614,-19340.96441,0.88055,0.00014,-1206085.576,0.87922,2018.02.28 03:00:00,1,1,1
4934.5,4955,4914,0.87926,0.88043,41.06924,-69.7419,17.0677,-0.00068,0.00106,1119862,-20072.6359,0.88043,0.00016,-1212407.918,0.87926,2018.02.28 04:00:00,1,1,1
4942,4964,4920,0.87934,0.88033,41.60161,-61.07738,15.98768,-0.00068,0.00106,1139610,-21257.75284,0.88033,0.00014,-1219589.008,0.87934,2018.02.28 05:00:00,1,1,1
4936,4950,4922,0.8793,0.88024,41.35643,-58.28529,15.00585,-0.00067,0.00102,1130765,-22286.23591,0.88024,0.00011,-1224011.508,0.87929,2018.02.28 06:00:00,1,1,1
4941.5,4959,4924,0.87947,0.88017,42.63439,-47.29542,14.12792,-0.00064,0.001,1141039,-21967.26901,0.88017,0.00011,-1220782.537,0.87947,2018.02.28 07:00:00,1,1,1
4971,5009,4933,0.87967,0.88012,44.05669,-35.02689,15.22203,-0.0006,0.00095,1159834,-21565.28427,0.88012,0.00014,-1222760.958,0.87967,2018.02.28 08:00:00,1,1,1
4986.5,5019,4954,0.87964,0.88008,43.88531,-33.07067,16.57605,-0.00056,0.00091,1132701,-23789.50849,0.88008,0.00022,-1241545.343,0.87964,2018.02.28 09:00:00,1,1,1
4925,4978,4872,0.87874,0.87996,39.09505,-80.90729,15.10445,-0.00059,0.0009,1096731,-30271.91096,0.87996,0.00018,-1276157.984,0.87874,2018.02.28 10:00:00,1,1,1
4887.5,4988,4787,0.87957,0.87992,44.85366,-25.27799,14.79836,-0.00054,0.00094,1130290,-30364.75942,0.87992,0.0001,-1253284.437,0.87956,2018.02.28 11:00:00,1,1,1
5029,5110,4948,0.8807,0.87999,51.49029,99.80479,14.32966,-0.00041,0.00093,1160584,-27357.95702,0.87999,0.00023,-1238324.437,0.88069,2018.02.28 12:00:00,1,1,1
5114.5,5304,4925,0.88244,0.88021,59.42969,315.6213,14.93163,-0.00017,0.00105,1196487,-20782.75026,0.88021,0.00042,-1213789.141,0.88244,2018.02.28 13:00:00,1,1,1
5355,5467,5243,0.88403,0.88056,64.87893,369.86129,16.65512,0.00016,0.00107,1233372,-13364.82661,0.88056,0.00088,-1198310.615,0.88402,2018.02.28 14:00:00,1,1,1
5361.5,5459,5264,0.8839,0.88086,64.19136,247.34565,18.22193,0.0004,0.00106,1196536,-6290.40253,0.88086,0.0013,-1187543.168,0.8839,2018.02.28 15:00:00,1,1,1
5442,5537,5347,0.88411,0.88116,64.87535,193.79753,20.25033,0.0006,0.00108,1237043,-3426.84324,0.88116,0.00172,-1200761.242,0.88411,2018.02.28 16:00:00,1,1,1
5481.5,5576,5387,0.88495,0.8815,67.48398,182.56346,22.37892,0.00082,0.00113,1287894,-240.8291,0.8815,0.00181,-1193496.814,0.88495,2018.02.28 17:00:00,1,1,1
5507.5,5569,5446,0.88525,0.88184,68.36502,156.82096,24.314,0.001,0.00116,1329302,3811.45733,0.88184,0.00168,-1181714.049,0.88525,2018.02.28 18:00:00,1,1,1
5561.5,5601,5522,0.88561,0.88219,69.40941,139.77876,26.64237,0.00116,0.00116,1356386,6433.21386,0.88219,0.00123,-1182056.885,0.88561,2018.02.28 19:00:00,1,1,1
5578,5609,5547,0.88593,0.88253,70.32381,126.88527,28.92972,0.0013,0.00117,1375562,9550.72408,0.88253,0.00091,-1172778.175,0.88593,2018.02.28 20:00:00,1,1,1
5597.5,5625,5570,0.88614,0.88286,70.92272,115.18877,31.38179,0.00141,0.00117,1395000,13314.68278,0.88286,0.00064,-1161115.375,0.88614,2018.02.28 21:00:00,1,1,1
5626,5666,5586,0.88621,0.88316,71.12667,103.82929,34.17823,0.00149,0.00119,1420489,15071.5283,0.88316,0.00049,-1164301.5,0.88621,2018.02.28 22:00:00,1,1,1
5603,5627,5579,0.88582,0.88341,69.02079,87.29039,36.09526,0.00151,0.00117,1408598,15059.79071,0.88341,0.00034,-1169751.542,0.88592,2018.02.28 23:00:00,1,1,1
5615.5,5649,5582,0.88627,0.88367,70.14109,87.22185,38.22461,0.00154,0.00117,1416127,15120.70334,0.88367,0.0002,-1167166.96,0.88627,2018.03.01 00:00:00,1,1,1
5649.5,5677,5622,0.88631,0.88391,70.2701,81.16709,40.67379,0.00154,0.00117,1425783,13785.15093,0.88391,0.00013,-1173662.814,0.88631,2018.03.01 01:00:00,1,1,1
5627,5654,5600,0.88635,0.88414,70.50428,77.34726,41.25805,0.00154,0.00118,1443808,13729.53517,0.88414,4.00E-05,-1166319.296,0.88638,2018.03.01 02:00:00,1,1,1
5652.5,5673,5632,0.88647,0.88435,70.81463,75.52239,42.3681,0.00152,0.00118,1460672,12659.77556,0.88435,-5.00E-05,-1170843.784,0.88647,2018.03.01 03:00:00,1,1,1
5655.5,5691,5620,0.8866,0.88455,71.30774,76.08818,43.66297,0.0015,0.0012,1478711,12087.29508,0.88455,-9.00E-05,-1168049.009,0.88661,2018.03.01 04:00:00,1,1,1
5650.5,5670,5631,0.88644,0.88472,69.80403,66.76937,44.84012,0.00146,0.00118,1464666,10677.44562,0.88472,-0.00018,-1172730.676,0.88644,2018.03.01 05:00:00,1,1,1
5662,5695,5629,0.88676,0.88491,71.12054,75.13708,46.33952,0.00143,0.00118,1477894,10557.62835,0.88491,-0.00027,-1165916.251,0.88679,2018.03.01 06:00:00,1,1,1
5662,5689,5635,0.88646,0.88505,68.17779,61.53846,47.70261,0.00137,0.00116,1466001,9114.76308,0.88505,-0.0003,-1172963.955,0.88646,2018.03.01 07:00:00,1,1,1
5620,5654,5586,0.88648,0.88518,68.26136,60.85791,46.00371,0.00131,0.0011,1483032,10155.17181,0.88518,-0.00041,-1158938.426,0.88648,2018.03.01 08:00:00,1,1,1
5702.5,5759,5646,0.88734,0.88538,71.62573,116.85509,45.88719,0.00131,0.00107,1513123,13302.71449,0.88538,-0.00037,-1142162.027,0.88734,2018.03.01 09:00:00,1,1,1
5651,5739,5563,0.88592,0.88543,60.50603,3.62486,44.3347,0.00119,0.00098,1477229,11317.86217,0.88543,-0.00038,-1166227.323,0.88592,2018.03.01 10:00:00,1,1,1
5616,5694,5538,0.88652,0.88553,63.05098,56.70057,42.46107,0.00113,0.00094,1512352,12286.29116,0.88553,-0.00046,-1150016.707,0.88652,2018.03.01 11:00:00,1,1,1
5700,5771,5629,0.88691,0.88565,64.60753,100.80551,41.64611,0.00109,0.00092,1545021,12008.53191,0.88565,-0.0004,-1154157.848,0.88691,2018.03.01 12:00:00,1,1,1
5665,5725,5605,0.88641,0.88572,61.14031,26.76973,40.30561,0.00102,0.00088,1517367,9786.42942,0.88572,-0.00034,-1165219.448,0.88641,2018.03.01 13:00:00,1,1,1
5582,5666,5498,0.88545,0.8857,55.1713,-152.59789,37.38489,0.00087,0.00087,1481935,5566.01645,0.8857,-0.00053,-1180826.401,0.88545,2018.03.01 14:00:00,1,1,1
5527.5,5587,5468,0.88488,0.88562,52.00596,-240.44344,34.13607,0.0007,0.00087,1444913,-1348.11577,0.88562,-0.00067,-1205404.031,0.88488,2018.03.01 15:00:00,1,1,1
5486.5,5604,5369,0.88585,0.88564,56.46864,-76.16937,31.80589,0.00063,0.00095,1489520,-82.61982,0.88564,-0.00078,-1168010.078,0.88585,2018.03.01 16:00:00,1,1,1
5621.5,5756,5487,0.88744,0.88581,62.47419,185.69948,29.40819,0.0007,0.00105,1547362,9163.22397,0.88581,-0.00079,-1115328.702,0.88744,2018.03.01 17:00:00,1,1,1
5786.5,5872,5701,0.88816,0.88602,64.7842,251.47117,28.47514,0.0008,0.0011,1596078,17933.02398,0.88602,-0.00046,-1098520.258,0.88816,2018.03.01 18:00:00,1,1,1
5863,5918,5808,0.88905,0.8863,67.38966,275.95541,28.28497,0.00095,0.00112,1634227,28139.49493,0.8863,2.00E-05,-1069388.294,0.88905,2018.03.01 19:00:00,1,1,1
5893,5944,5842,0.88861,0.88651,64.89722,180.85779,28.49109,0.00101,0.00114,1595571,30600.20898,0.88651,0.00047,-1093643.039,0.88861,2018.03.01 20:00:00,1,1,1
5919.5,6008,5831,0.89005,0.88683,68.78221,234.67426,29.19104,0.00117,0.00119,1643334,38666.00502,0.88683,0.00084,-1049118.209,0.89002,2018.03.01 21:00:00,1,1,1
6044,6088,6000,0.8902,0.88713,69.23856,193.16114,30.89104,0.00129,0.00121,1686140,39572.06833,0.88713,0.00101,-1072466.936,0.8902,2018.03.01 22:00:00,1,1,1
6020.5,6053,5988,0.8904,0.88743,69.72901,166.73183,31.90745,0.00138,0.00121,1701412,40673.49735,0.88743,0.0008,-1063773.644,0.89039,2018.03.01 23:00:00,1,1,1
6045.5,6095,5996,0.89085,0.88774,70.90811,157.72304,33.30788,0.00148,0.00124,1708022,41339.22232,0.88774,0.00058,-1058498.997,0.89085,2018.03.02 00:00:00,1,1,1
6078,6093,6063,0.89077,0.88802,70.40731,129.89219,34.58101,0.00153,0.00122,1697413,40741.07822,0.88802,0.00041,-1059206.264,0.89077,2018.03.02 01:00:00,1,1,1
6070.5,6095,6046,0.89071,0.88826,70.01788,110.82823,34.63805,0.00155,0.00123,1679853,39464.3321,0.88826,0.00029,-1058847.897,0.89071,2018.03.02 02:00:00,1,1,1
6049.5,6081,6018,0.89021,0.88843,66.60119,80.73212,33.41444,0.0015,0.00123,1659925,34526.5431,0.88843,4.00E-05,-1078775.897,0.89018,2018.03.02 03:00:00,1,1,1
6038.5,6070,6007,0.89053,0.88863,67.69428,84.63362,31.82927,0.00148,0.00123,1681439,31950.69483,0.88863,-0.00011,-1068872.627,0.89053,2018.03.02 04:00:00,1,1,1
6069.5,6092,6047,0.89078,0.88882,68.37736,83.96491,31.28002,0.00146,0.00122,1697367,30087.70471,0.88882,-0.00019,-1064979.116,0.89075,2018.03.02 05:00:00,1,1,1
6079,6094,6064,0.8908,0.889,68.56768,78.53617,30.89682,0.00143,0.00118,1709652,28394.26361,0.889,-0.00026,-1063341.116,0.89081,2018.03.02 06:00:00,1,1,1
6058.5,6086,6031,0.89039,0.88913,65.66303,58.42542,28.86673,0.00136,0.00112,1693706,24795.45356,0.88913,-0.00028,-1074648.279,0.89039,2018.03.02 07:00:00,1,1,1
6021.5,6054,5989,0.88992,0.8892,62.54961,37.07874,26.91555,0.00125,0.00108,1672490,18714.47731,0.8892,-0.00031,-1093905.879,0.88992,2018.03.02 08:00:00,1,1,1
6030,6102,5958,0.89055,0.88932,64.89248,57.21497,24.54783,0.0012,0.00108,1708434,16128.57104,0.88932,-0.00031,-1081425.324,0.89055,2018.03.02 09:00:00,1,1,1
6095.5,6156,6035,0.89061,0.88944,65.11075,55.83682,23.31364,0.00116,0.00108,1745219,10661.71307,0.88944,-0.00026,-1102401.894,0.89061,2018.03.02 10:00:00,1,1,1
6065.5,6144,5987,0.89126,0.8896,67.41511,83.98832,21.47224,0.00116,0.00107,1780570,11026.43614,0.8896,-0.00026,-1075156.856,0.89126,2018.03.02 11:00:00,1,1,1
6189.5,6269,6110,0.89117,0.88975,66.84457,84.53876,21.27749,0.00114,0.00109,1740799,5334.00543,0.88975,-8.00E-05,-1110925.743,0.89118,2018.03.02 12:00:00,1,1,1
6214.5,6334,6095,0.89232,0.88998,70.48385,176.52457,21.54075,0.0012,0.0011,1786644,2216.56338,0.88998,0.00016,-1105362.96,0.89229,2018.03.02 13:00:00,1,1,1
6220,6312,6128,0.8927,0.89023,71.68907,212.52191,21.78008,0.00127,0.00106,1828065,3622.01944,0.89023,0.00031,-1082851.547,0.8927,2018.03.02 14:00:00,1,1,1
6333.5,6512,6155,0.89255,0.89044,70.58195,185.45958,22.89494,0.00129,0.00114,1782081,1280.72567,0.89044,0.00046,-1103074.203,0.89255,2018.03.02 15:00:00,1,1,1
6339,6432,6246,0.89412,0.89077,74.82715,260.84851,23.90844,0.00142,0.00118,1831837,5783.58659,0.89077,0.00057,-1064553.428,0.89411,2018.03.02 16:00:00,1,1,1
6419,6474,6364,0.89396,0.89106,73.75262,198.60639,25.41105,0.0015,0.00118,1778947,5203.55902,0.89106,0.00055,-1086671.065,0.89396,2018.03.02 17:00:00,1,1,1
6410.5,6490,6331,0.89435,0.89136,74.74278,178.11683,26.0776,0.00157,0.00118,1823326,6865.63728,0.89136,0.00046,-1072994.518,0.89435,2018.03.02 18:00:00,1,1,1
6444.5,6496,6393,0.89399,0.8916,72.10632,130.61538,26.78525,0.00158,0.00118,1791263,3336.18676,0.8916,0.00044,-1101322.022,0.89399,2018.03.02 19:00:00,1,1,1
6446,6495,6397,0.89425,0.89184,72.83302,123.20113,27.42857,0.00159,0.0012,1818398,-996.19285,0.89184,0.00024,-1112951.308,0.89425,2018.03.02 20:00:00,1,1,1
6431,6463,6399,0.89416,0.89205,72.14983,103.75728,28.0134,0.00157,0.00118,1794878,-5681.42456,0.89205,7.00E-05,-1123976.308,0.89416,2018.03.02 21:00:00,1,1,1
6419,6457,6381,0.89416,0.89224,72.14983,92.43735,27.54013,0.00154,0.0012,1794878,-9095.04837,0.89224,-0.00016,-1126165.44,0.89416,2018.03.02 22:00:00,1,1,1
6311.5,6416,6207,0.89326,0.89225,59.50112,7.6486,25.66516,0.00135,0.00128,1779498,-13100.68302,0.89225,-0.00046,-1138013.191,0.89231,2018.03.02 23:00:00,1,1,1
6392,6499,6285,0.89418,0.89242,65.85448,85.74453,23.57915,0.00134,0.00138,1796426,-14879.65883,0.89242,-0.0006,-1133899.845,0.89418,2018.03.05 00:00:00,1,1,1
6333.5,6435,6232,0.89287,0.89246,59.0415,20.67344,21.90855,0.0012,0.00144,1771355,-17581.6979,0.89246,-0.00077,-1145385.574,0.89287,2018.03.05 01:00:00,1,1,1
6328.5,6375,6282,0.89353,0.89256,61.16679,47.94028,20.38982,0.00114,0.00147,1788542,-17583.76293,0.89256,-0.00085,-1136330.058,0.89353,2018.03.05 02:00:00,1,1,1
6352.5,6375,6330,0.89359,0.89266,61.35818,46.17691,19.00916,0.00108,0.00147,1803593,-16493.80205,0.89266,-0.0008,-1131981.991,0.89359,2018.03.05 03:00:00,1,1,1
6372,6391,6353,0.89361,0.89274,61.42472,42.15054,18.16642,0.00103,0.00147,1816731,-16585.86671,0.89274,-0.00052,-1139588.202,0.89361,2018.03.05 04:00:00,1,1,1
6361.5,6374,6349,0.89364,0.89282,61.52906,37.99853,16.84122,0.00097,0.00145,1828535,-15896.10474,0.89282,-0.00043,-1137227.402,0.89364,2018.03.05 05:00:00,1,1,1
6344.5,6365,6324,0.89324,0.89286,59.28408,5.21999,16.77538,0.00089,0.0014,1816764,-16937.19647,0.89286,-0.0003,-1148998.402,0.89324,2018.03.05 06:00:00,1,1,1
6317,6341,6293,0.89326,0.8929,59.36192,-3.04438,18.09904,0.00081,0.00136,1830566,-16438.68068,0.8929,-0.00027,-1143822.652,0.89326,2018.03.05 07:00:00,1,1,1
6236.5,6338,6135,0.89171,0.89279,51.36982,-145.34318,20.51261,0.00062,0.00138,1809561,-17881.64661,0.89279,-0.0004,-1157377.603,0.89171,2018.03.05 08:00:00,1,1,1
6149.5,6219,6080,0.89214,0.89273,53.205,-119.00881,23.19897,0.0005,0.00138,1849137,-12615.86686,0.89273,-0.00064,-1120648.797,0.89214,2018.03.05 09:00:00,1,1,1
6253,6315,6191,0.89266,0.89272,55.34478,-72.20288,23.2686,0.00044,0.00132,1890563,-7356.95921,0.89272,-0.00066,-1111962.7,0.89266,2018.03.05 10:00:00,1,1,1
6249.5,6381,6118,0.8918,0.89264,51.27336,-143.61371,23.77556,0.00032,0.00136,1856393,-6477.22782,0.89264,-0.00061,-1130022.13,0.8918,2018.03.05 11:00:00,1,1,1
6139,6208,6070,0.89086,0.89248,47.28147,-198.27751,24.76223,0.00014,0.00125,1822111,-9919.47067,0.89248,-0.00065,-1156354.68,0.89086,2018.03.05 12:00:00,1,1,1
6070.5,6126,6015,0.89033,0.89228,45.1982,-193.59774,26.33062,-4.00E-05,0.00122,1788974,-15603.03587,0.89228,-0.00065,-1178744.545,0.89033,2018.03.05 13:00:00,1,1,1
6025.5,6087,5964,0.89036,0.89211,45.38888,-159.92104,28.25299,-0.00017,0.00122,1822556,-18124.55845,0.89211,-0.0006,-1172464.984,0.89037,2018.03.05 14:00:00,1,1,1
6090.5,6169,6012,0.89165,0.89207,51.1052,-70.66906,28.4527,-0.00018,0.00122,1853317,-14787.42653,0.89207,-0.00062,-1143271.424,0.89165,2018.03.05 15:00:00,1,1,1
6169.5,6222,6117,0.89178,0.89204,51.64496,-56.19452,27.33781,-0.00017,0.00122,1892855,-11157.6284,0.89204,-0.00051,-1136870.033,0.89178,2018.03.05 16:00:00,1,1,1
6020.5,6193,5848,0.8902,0.89188,45.33864,-136.05456,27.51787,-0.00028,0.00134,1844156,-8361.81342,0.89188,-0.00047,-1136446.564,0.89022,2018.03.05 17:00:00,1,1,1
5945,6044,5846,0.88984,0.89169,43.96552,-141.52294,27.69586,-0.0004,0.00141,1798737,-3419.02714,0.89169,-0.00046,-1118554.23,0.88984,2018.03.05 18:00:00,1,1,1
6024.5,6080,5969,0.89078,0.89161,48.05194,-79.14445,26.99923,-0.00041,0.00142,1827550,4447.46084,0.89161,-0.00027,-1090779.537,0.89078,2018.03.05 19:00:00,1,1,1
6089.5,6176,6003,0.89095,0.89155,48.76151,-62.80445,25.04886,-0.0004,0.00141,1852010,9957.32447,0.89155,-0.00014,-1089224.277,0.89095,2018.03.05 20:00:00,1,1,1
6113,6156,6070,0.89114,0.89151,49.56987,-46.83027,23.2758,-0.00038,0.00132,1873368,13566.76692,0.89151,-0.00015,-1088727.579,0.89114,2018.03.05 21:00:00,1,1,1
6089,6123,6055,0.89104,0.89147,49.14143,-48.7711,22.13509,-0.00036,0.00125,1850523,17322.84061,0.89147,6.00E-05,-1078648.903,0.89104,2018.03.05 22:00:00,1,1,1
6085,6108,6062,0.8907,0.8914,47.67048,-64.71538,21.09807,-0.00037,0.00123,1839459,18342.15435,0.8914,0.0003,-1085864.555,0.8907,2018.03.05 23:00:00,1,1,1
6071,6100,6042,0.89086,0.89135,48.24459,-51.09343,20.91842,-0.00036,0.00124,1845482,18983.73074,0.89135,0.00034,-1083579.969,0.89082,2018.03.06 00:00:00,1,1,1
6075,6096,6054,0.89076,0.89129,47.96831,-49.987,20.7551,-0.00036,0.00124,1831824,19093.19046,0.89129,0.00028,-1082929.588,0.89076,2018.03.06 01:00:00,1,1,1
6105.5,6144,6067,0.89132,0.89129,50.7333,1.49,18.97729,-0.00031,0.00126,1848732,20585.38181,0.89129,0.00019,-1071291.614,0.89132,2018.03.06 02:00:00,1,1,1
6162.5,6193,6132,0.89183,0.89134,53.07125,58.27397,19.11005,-0.00022,0.00127,1869464,23243.66716,0.89134,0.00026,-1058036.728,0.89182,2018.03.06 03:00:00,1,1,1
6198.5,6216,6181,0.89205,0.89141,54.12279,96.46271,20.30916,-0.00014,0.00127,1882898,25321.69656,0.89141,0.0004,-1053046.957,0.89205,2018.03.06 04:00:00,1,1,1
6189.5,6209,6170,0.89199,0.89146,53.79263,86.17045,20.6083,-7.00E-05,0.00119,1869104,27232.15706,0.89146,0.00052,-1046326.803,0.89199,2018.03.06 05:00:00,1,1,1
6199.5,6216,6183,0.89214,0.89152,54.52089,102.35631,21.23861,-1.00E-05,0.00114,1880980,29576.18097,0.89152,0.0006,-1035890.318,0.89214,2018.03.06 06:00:00,1,1,1
6197.5,6218,6177,0.89183,0.89155,52.71791,78.94195,21.37472,2.00E-05,0.0011,1865518,28762.28961,0.89155,0.00058,-1046826.855,0.89183,2018.03.06 07:00:00,1,1,1
6199.5,6227,6172,0.89211,0.8916,53.95569,102.74882,21.80959,6.00E-05,0.001,1884590,28381.17942,0.8916,0.00045,-1041625.4,0.89207,2018.03.06 08:00:00,1,1,1
6231.5,6298,6165,0.89207,0.89164,53.95569,91.33558,23.12562,9.00E-05,0.001,1884590,25507.92317,0.89164,0.00032,-1053998.084,0.89207,2018.03.06 09:00:00,1,1,1
6225.5,6285,6166,0.89244,0.89171,55.91717,118.28003,24.32201,0.00014,0.001,1918318,24637.52293,0.89171,0.00026,-1043511.227,0.89244,2018.03.06 10:00:00,1,1,1
6158.5,6260,6057,0.8913,0.89168,49.14428,-7.61927,23.63736,9.00E-05,0.00104,1892596,22335.10101,0.89168,0.00011,-1050733.661,0.8913,2018.03.06 11:00:00,1,1,1
6100.5,6134,6067,0.89118,0.89163,48.49506,-18.94704,23.01494,3.00E-05,0.001,1869301,22193.63397,0.89163,-5.00E-05,-1038564.631,0.89118,2018.03.06 12:00:00,1,1,1
6156.5,6254,6059,0.89203,0.89167,53.05344,74.65381,23.70128,6.00E-05,0.00104,1907052,24395.50416,0.89167,-9.00E-05,-1020947.498,0.89202,2018.03.06 13:00:00,1,1,1
6181.5,6256,6107,0.89179,0.89168,51.79287,43.61265,24.3502,6.00E-05,0.00095,1876382,25244.0947,0.89168,-0.00011,-1021565.014,0.8918,2018.03.06 14:00:00,1,1,1
6162.5,6232,6093,0.89219,0.89172,53.8346,83.15983,24.56402,0.0001,0.00092,1907908,29326.29866,0.89172,-0.00012,-995935.964,0.89219,2018.03.06 15:00:00,1,1,1
6198,6247,6149,0.89182,0.89173,51.59879,29.7443,25.09294,9.00E-05,0.00091,1871070,29409.84652,0.89173,3.00E-05,-1008716.495,0.89181,2018.03.06 16:00:00,1,1,1
6239.5,6303,6176,0.893,0.89185,57.45728,175.47494,26.44245,0.00018,0.00089,1906984,34332.04066,0.89185,0.00028,-973933.6442,0.89301,2018.03.06 17:00:00,1,1,1
6364.5,6438,6291,0.89407,0.89205,61.75126,272.69565,28.97551,0.00033,0.00092,1938861,39840.21647,0.89205,0.00052,-955501.3653,0.89407,2018.03.06 18:00:00,1,1,1
6343.5,6413,6274,0.89293,0.89213,55.43308,120.64846,30.80334,0.00036,0.00095,1915443,39983.24738,0.89213,0.00059,-972517.3221,0.89293,2018.03.06 19:00:00,1,1,1
6279,6304,6254,0.89295,0.8922,55.51692,114.3652,30.99339,0.00037,0.00096,1936213,41286.82193,0.8922,0.00055,-959224.5221,0.89295,2018.03.06 20:00:00,1,1,1
6292.5,6321,6264,0.89318,0.89229,56.50495,125.70888,31.66504,0.0004,0.00096,1955278,43951.08374,0.89229,0.00046,-942166.3642,0.89318,2018.03.06 21:00:00,1,1,1
6318.5,6348,6289,0.89301,0.89236,55.54743,91.13132,32.95501,0.00041,0.00096,1938331,43169.34817,0.89236,0.00033,-952219.6693,0.89301,2018.03.06 22:00:00,1,1,1
6314,6335,6293,0.89274,0.89241,55.08618,71.57303,34.12771,0.0004,0.00095,1929552,40258.56601,0.89241,4.00E-05,-960998.6693,0.89293,2018.03.06 23:00:00,1,1,1
6354,6434,6274,0.89362,0.89252,58.1851,130.32986,36.00878,0.00044,0.00099,1943589,37554.37581,0.89252,-9.00E-05,-959770.4318,0.89361,2018.03.07 00:00:00,1,1,1
6374.5,6433,6316,0.89322,0.89259,56.03589,81.35055,37.71884,0.00044,0.00103,1925067,32363.75508,0.89259,-1.00E-05,-975442.8934,0.89325,2018.03.07 01:00:00,1,1,1
6349,6377,6321,0.8936,0.89268,57.63341,104.03506,39.27344,0.00046,0.00104,1944987,29334.1556,0.89268,5.00E-05,-967617.1791,0.8936,2018.03.07 02:00:00,1,1,1
6343.5,6366,6321,0.89348,0.89275,56.88922,83.19839,40.68672,0.00047,0.00105,1926684,27184.20242,0.89275,3.00E-05,-963956.5791,0.89348,2018.03.07 03:00:00,1,1,1
6369.5,6407,6332,0.89379,0.89285,58.34808,102.93457,42.69601,0.00049,0.00106,1944969,25837.44338,0.89285,1.00E-05,-959324.3791,0.89379,2018.03.07 04:00:00,1,1,1
6375.5,6398,6353,0.8939,0.89294,58.86669,104.14254,44.52263,0.00051,0.00106,1960781,25953.11324,0.89294,-6.00E-05,-949134.4235,0.8939,2018.03.07 05:00:00,1,1,1
6370.5,6391,6350,0.89363,0.893,56.9708,72.99771,45.77217,0.0005,0.00101,1949320,24686.11618,0.893,-0.00012,-953886.5455,0.89362,2018.03.07 06:00:00,1,1,1
6414.5,6467,6362,0.89443,0.89313,60.80512,137.88081,47.7886,0.00055,0.00101,1963316,24469.9519,0.89313,-5.00E-05,-946288.7169,0.89443,2018.03.07 07:00:00,1,1,1
6416,6465,6367,0.89384,0.8932,56.80265,75.31127,49.62171,0.00053,0.00096,1940437,21240.828,0.8932,2.00E-05,-962163.9414,0.89382,2018.03.07 08:00:00,1,1,1
6421.5,6471,6372,0.89435,0.8933,59.24976,122.30695,51.35511,0.00055,0.00097,1966790,19699.82182,0.8933,3.00E-05,-954976.7596,0.89435,2018.03.07 09:00:00,1,1,1
6441.5,6477,6406,0.89459,0.89342,60.31859,135.23788,53.02781,0.00059,0.00091,1993160,20269.48234,0.89342,5.00E-05,-941977.4638,0.89459,2018.03.07 10:00:00,1,1,1
6557.5,6676,6439,0.89597,0.89365,65.77724,252.76403,55.29397,0.00071,0.00096,2021435,21734.6093,0.89365,0.00021,-932313.8562,0.89598,2018.03.07 11:00:00,1,1,1
6608,6678,6538,0.89609,0.89387,66.164,222.32704,57.36424,0.00082,0.00096,2050086,22304.70702,0.89387,0.00034,-931904.5562,0.89609,2018.03.07 12:00:00,1,1,1
6603.5,6670,6537,0.89538,0.89401,61.45688,136.60793,59.19912,0.00083,0.00097,2026279,18455.96213,0.89401,0.00044,-955353.5562,0.89538,2018.03.07 13:00:00,1,1,1
6497,6563,6431,0.895,0.8941,59.09427,88.71755,56.75021,0.0008,0.00098,1998218,15615.28465,0.8941,0.00034,-954078.0562,0.895,2018.03.07 14:00:00,1,1,1
6507,6587,6427,0.8943,0.89412,55.00428,25.30769,54.83061,0.00071,0.00098,1964971,8232.61939,0.89412,0.00021,-986078.2937,0.8943,2018.03.07 15:00:00,1,1,1
6385.5,6457,6314,0.89379,0.89409,52.23843,-23.57513,50.32409,0.00059,0.00098,1932524,2542.6042,0.89409,-0.00022,-989028.021,0.89379,2018.03.07 16:00:00,1,1,1
